START		STOP		LABEL
0.060000	0.560000	1
0.810000	0.850000	2
0.970000	1.280000	3
1.470000	1.530000	4
1.660000	1.920000	5
2.030000	2.130000	6
2.290000	2.610000	7
2.740000	2.830000	8
3.080000	3.230000	9
3.410000	3.440000	10
3.740000	3.980000	11
4.130000	4.790000	12
4.950000	5.170000	13
5.310000	5.680000	14
5.860000	6.180000	15
6.330000	6.390000	16
6.850000	6.910000	17
7.030000	7.070000	18
7.180000	7.320000	19
7.480000	7.620000	20
7.870000	7.990000	21
8.170000	8.410000	22
8.640000	8.830000	23
8.950000	9.220000	24
9.550000	10.090000	25
10.250000	10.310000	26
10.430000	10.460000	27
10.640000	10.680000	28
11.220000	11.450000	29
11.580000	11.650000	30
12.050000	12.230000	31
12.400000	12.540000	32
12.730000	12.840000	33
12.950000	13.100000	34
13.550000	13.740000	35
13.910000	14.100000	36
14.240000	14.410000	37
15.120000	15.400000	38
16.000000	16.190000	39
16.430000	16.700000	40
16.850000	17.140000	41
17.250000	17.400000	42
17.630000	17.970000	43
18.360000	18.370000	44
18.500000	18.790000	45
18.900000	19.380000	46
19.550000	19.690000	47
19.850000	19.910000	48
20.230000	20.260000	49
20.780000	20.880000	50
21.020000	21.040000	51
21.160000	21.450000	52
21.570000	21.610000	53
22.020000	22.160000	54
22.790000	23.110000	55
23.440000	23.600000	56
23.760000	23.960000	57
24.110000	24.530000	58
24.700000	25.140000	59
25.650000	25.940000	60
26.180000	26.800000	61
27.240000	27.500000	62
27.640000	28.090000	63
28.230000	28.290000	64
28.520000	28.570000	65
29.650000	29.790000	66
30.190000	30.420000	67
30.630000	30.900000	68
31.080000	31.320000	69
31.450000	31.670000	70
32.120000	32.200000	71
32.310000	32.830000	72
32.950000	33.130000	73
33.260000	33.340000	74
34.160000	34.880000	75
35.010000	35.120000	76
35.250000	35.340000	77
35.470000	35.560000	78
35.680000	35.720000	79
36.110000	36.670000	80
36.820000	37.300000	81
37.430000	37.610000	82
37.960000	38.150000	83
38.310000	38.420000	84
38.580000	38.690000	85
39.040000	39.330000	86
39.490000	39.930000	87
40.140000	40.290000	88
40.430000	40.600000	89
41.030000	41.440000	90
41.650000	41.660000	91
42.020000	42.120000	92
42.410000	42.430000	93
42.810000	42.880000	94
42.990000	43.150000	95
43.330000	43.660000	96
43.890000	44.000000	97
44.350000	44.430000	98
45.000000	46.480000	99
46.880000	46.990000	100
47.130000	47.340000	101
47.480000	47.730000	102
47.850000	47.880000	103
48.000000	48.550000	104
48.660000	48.690000	105
48.910000	49.540000	106
49.690000	50.160000	107
50.490000	50.570000	108
51.130000	51.240000	109
51.860000	51.930000	110
52.080000	52.100000	111
52.250000	52.900000	112
53.450000	53.650000	113
53.940000	54.190000	114
54.300000	55.360000	115
55.610000	56.270000	116
56.950000	57.010000	117
57.130000	57.380000	118
57.630000	57.750000	119
57.890000	58.290000	120
58.710000	59.070000	121
59.230000	59.260000	122
59.610000	59.730000	123
59.990000	60.470000	124
60.620000	60.760000	125
60.930000	61.310000	126
61.580000	62.340000	127
63.660000	63.890000	128
64.000000	64.280000	129
64.550000	64.620000	130
64.760000	65.050000	131
65.370000	65.450000	132
65.750000	65.960000	133
66.390000	66.560000	134
66.720000	66.740000	135
66.880000	66.890000	136
67.380000	67.450000	137
67.870000	67.910000	138
68.480000	68.680000	139
69.130000	69.240000	140
69.400000	70.040000	141
70.160000	70.460000	142
70.720000	71.030000	143
71.160000	71.480000	144
72.080000	72.330000	145
72.470000	72.630000	146
73.550000	74.040000	147
74.180000	74.260000	148
74.500000	75.060000	149
75.190000	75.260000	150
75.370000	75.390000	151
75.590000	75.860000	152
76.160000	76.670000	153
76.800000	76.940000	154
77.260000	77.320000	155
77.660000	78.130000	156
78.580000	78.700000	157
79.040000	79.360000	158
79.760000	80.480000	159
80.690000	80.870000	160
81.060000	81.090000	161
82.320000	82.390000	162
82.500000	82.510000	163
82.820000	82.960000	164
83.140000	83.360000	165
84.060000	84.350000	166
84.560000	85.070000	167
85.220000	85.330000	168
85.490000	85.570000	169
85.860000	85.990000	170
86.390000	86.920000	171
87.210000	87.370000	172
87.510000	87.560000	173
89.130000	89.420000	174
90.120000	90.230000	175
91.890000	92.250000	176
92.430000	93.620000	177
93.780000	93.790000	178
94.160000	94.260000	179
94.610000	94.950000	180
95.670000	96.150000	181
96.960000	97.380000	182
98.190000	98.570000	183
99.440000	99.870000	184
100.480000	100.590000	185
101.350000	101.460000	186
101.570000	101.640000	187
101.860000	102.180000	188
102.310000	102.580000	189
102.690000	103.010000	190
103.230000	103.240000	191
103.430000	103.440000	192
103.550000	103.660000	193
103.810000	104.440000	194
104.550000	104.600000	195
106.040000	106.420000	196
106.570000	106.750000	197
107.060000	107.180000	198
107.440000	107.620000	199
107.830000	107.900000	200
108.960000	109.450000	201
109.910000	109.990000	202
110.140000	110.220000	203
110.880000	111.050000	204
111.680000	111.780000	205
112.020000	112.120000	206
112.390000	112.460000	207
112.640000	113.530000	208
113.680000	113.710000	209
113.890000	113.910000	210
114.080000	114.860000	211
115.020000	115.130000	212
115.250000	115.640000	213
115.780000	116.060000	214
116.600000	117.140000	215
117.370000	117.550000	216
118.410000	118.660000	217
118.940000	119.450000	218
119.610000	119.700000	219
120.770000	121.020000	220
121.180000	121.390000	221
122.310000	122.450000	222
122.810000	122.840000	223
123.010000	123.110000	224
123.610000	123.620000	225
123.860000	123.910000	226
124.260000	124.370000	227
124.570000	124.720000	228
125.070000	125.220000	229
125.610000	126.090000	230
126.460000	126.830000	231
127.520000	127.730000	232
128.030000	128.400000	233
128.690000	128.850000	234
128.970000	129.050000	235
129.360000	129.470000	236
130.340000	130.560000	237
130.790000	131.090000	238
132.030000	132.290000	239
132.500000	132.570000	240
132.690000	132.700000	241
132.860000	133.000000	242
133.110000	133.180000	243
134.190000	134.390000	244
134.550000	134.590000	245
134.730000	134.840000	246
135.310000	135.420000	247
136.030000	136.090000	248
137.080000	137.460000	249
137.590000	137.690000	250
137.840000	137.960000	251
138.310000	138.440000	252
138.550000	138.780000	253
138.890000	138.920000	254
139.100000	139.140000	255
139.280000	139.410000	256
139.970000	140.320000	257
140.440000	140.500000	258
141.200000	141.460000	259
141.650000	141.750000	260
141.860000	141.920000	261
142.040000	142.230000	262
142.520000	142.570000	263
142.790000	142.870000	264
142.980000	143.010000	265
143.300000	143.380000	266
144.040000	144.190000	267
144.360000	144.570000	268
145.100000	145.140000	269
145.460000	145.490000	270
146.960000	147.040000	271
147.340000	147.440000	272
147.740000	147.840000	273
148.800000	148.880000	274
149.100000	149.140000	275
150.720000	150.730000	276
151.440000	151.680000	277
152.780000	152.940000	278
153.200000	153.350000	279
153.500000	153.570000	280
153.840000	154.200000	281
155.400000	155.550000	282
155.720000	155.860000	283
156.210000	156.270000	284
156.460000	156.630000	285
156.780000	156.860000	286
159.020000	159.240000	287
161.160000	161.360000	288
163.280000	163.730000	289
163.900000	164.130000	290
164.270000	164.590000	291
164.860000	164.870000	292
166.580000	166.940000	293
167.840000	168.150000	294
169.100000	169.460000	295
170.340000	170.710000	296
171.090000	171.350000	297
171.690000	171.860000	298
172.040000	172.310000	299
173.150000	173.610000	300
174.050000	174.290000	301
175.880000	175.950000	302
176.080000	176.240000	303
176.400000	176.560000	304
176.800000	177.070000	305
178.160000	178.750000	306
179.130000	179.200000	307
179.400000	179.500000	308
179.620000	179.990000	309
180.570000	180.690000	310
180.920000	181.150000	311
181.560000	181.640000	312
181.770000	182.020000	313
182.130000	182.240000	314
182.380000	182.780000	315
182.960000	183.460000	316
183.740000	183.840000	317
184.130000	184.180000	318
184.360000	184.670000	319
184.790000	184.940000	320
185.060000	185.150000	321
185.430000	185.450000	322
185.610000	185.700000	323
185.820000	186.120000	324
186.860000	186.980000	325
187.120000	187.160000	326
187.320000	187.570000	327
187.750000	187.840000	328
188.090000	188.190000	329
188.700000	189.070000	330
189.500000	189.570000	331
189.940000	190.040000	332
190.200000	190.330000	333
190.440000	190.550000	334
190.680000	190.910000	335
191.280000	191.630000	336
191.780000	191.880000	337
192.010000	192.370000	338
192.640000	192.970000	339
193.170000	194.140000	340
194.740000	195.500000	341
195.720000	195.960000	342
196.450000	196.580000	343
196.800000	197.120000	344
197.230000	197.250000	345
197.380000	197.490000	346
197.620000	197.700000	347
198.220000	198.310000	348
198.490000	198.590000	349
198.830000	199.040000	350
199.300000	199.930000	351
200.540000	200.840000	352
200.950000	201.000000	353
201.130000	201.180000	354
201.290000	201.330000	355
201.570000	201.690000	356
202.060000	202.150000	357
202.990000	203.070000	358
204.160000	204.810000	359
204.970000	205.060000	360
205.360000	205.510000	361
205.680000	205.760000	362
207.830000	208.200000	363
208.450000	208.460000	364
208.650000	208.700000	365
208.970000	209.310000	366
209.550000	209.760000	367
210.020000	210.230000	368
210.560000	210.840000	369
211.180000	211.420000	370
212.100000	212.400000	371
212.540000	212.620000	372
212.940000	213.170000	373
213.280000	213.390000	374
215.410000	215.560000	375
216.010000	216.180000	376
216.340000	216.560000	377
216.690000	216.860000	378
217.100000	217.240000	379
217.690000	217.840000	380
217.960000	218.180000	381
218.330000	218.440000	382
218.650000	218.930000	383
219.050000	219.090000	384
219.230000	219.580000	385
220.030000	220.070000	386
220.180000	220.420000	387
222.280000	222.860000	388
223.060000	223.130000	389
223.380000	223.540000	390
225.270000	225.370000	391
225.730000	225.980000	392
226.100000	226.630000	393
226.830000	227.070000	394
228.570000	228.730000	395
229.020000	229.070000	396
229.240000	229.320000	397
229.450000	229.500000	398
230.730000	230.870000	399
230.980000	231.130000	400
231.350000	231.940000	401
232.070000	232.160000	402
233.570000	233.580000	403
233.820000	233.940000	404
234.130000	234.210000	405
234.470000	234.660000	406
234.960000	234.970000	407
235.230000	235.450000	408
236.080000	236.350000	409
237.060000	237.140000	410
238.180000	238.280000	411
239.850000	239.980000	412
240.090000	240.370000	413
240.490000	240.640000	414
240.870000	240.940000	415
241.420000	241.600000	416
241.860000	242.010000	417
242.460000	242.610000	418
242.740000	242.810000	419
243.180000	243.270000	420
243.690000	243.910000	421
244.970000	245.110000	422
245.230000	245.420000	423
245.850000	245.970000	424
246.150000	246.470000	425
247.070000	247.150000	426
247.280000	247.580000	427
248.370000	248.610000	428
248.930000	249.090000	429
249.970000	250.010000	430
250.200000	250.240000	431
251.550000	251.720000	432
252.710000	252.780000	433
252.930000	253.040000	434
253.210000	253.280000	435
254.270000	254.590000	436
255.350000	255.640000	437
256.440000	256.650000	438
257.530000	257.770000	439
258.670000	258.830000	440
259.230000	259.410000	441
260.110000	260.310000	442
260.510000	260.610000	443
260.980000	261.070000	444
261.610000	261.700000	445
262.010000	262.560000	446
